class,softmax_output,set
0,[0.98729765 0.01270235],
0,[9.993368e-01 6.632566e-04],
0,[0.8484294  0.15157063],
0,[0.87128663 0.12871343],
0,[9.9930704e-01 6.9295493e-04],
0,[0.9907369  0.00926304],
0,[0.9887617  0.01123829],
0,[0.9896199  0.01038006],
0,[0.9251793  0.07482066],
1,[0.01625084 0.98374915],
0,[9.997633e-01 2.366533e-04],
0,[0.9973788  0.00262124],
0,[0.9923349  0.00766509],
0,[0.9948049  0.00519505],
0,[0.98791647 0.01208351],
0,[0.962558   0.03744205],
1,[0.00261276 0.99738723],
1,[0.0207963 0.9792037],
0,[0.95188767 0.0481124 ],
0,[0.99889755 0.00110243],
0,[0.95134205 0.04865791],
0,[0.9961314  0.00386855],
0,[9.9924660e-01 7.5342134e-04],
0,[9.994585e-01 5.414756e-04],
0,[0.9971405  0.00285952],
0,[0.9987024  0.00129754],
1,[0.26439202 0.7356079 ],
0,[0.99889165 0.00110841],
0,[0.96936023 0.03063977],
1,[0.05394058 0.94605947],
0,[0.99587137 0.00412867],
0,[0.9985668  0.00143317],
0,[0.9805674  0.01943258],
0,[0.9982436  0.00175649],
0,[0.98992366 0.01007639],
1,[0.03031341 0.96968657],
0,[9.9907827e-01 9.2171546e-04],
0,[0.8162189  0.18378112],
1,[0.00679741 0.99320257],
0,[0.74364996 0.25635007],
0,[9.9984562e-01 1.5431951e-04],
0,[0.9630988  0.03690122],
0,[0.9957217  0.00427824],
0,[0.98763776 0.01236227],
0,[9.994273e-01 5.726565e-04],
0,[0.99545974 0.00454027],
0,[9.9965322e-01 3.4675834e-04],
0,[0.97490954 0.02509052],
0,[9.9969625e-01 3.0374879e-04],
0,[0.99776375 0.00223625],
0,[0.9928196  0.00718033],
0,[0.9906307  0.00936934],
1,[0.00205249 0.9979475 ],
0,[0.99838614 0.00161382],
0,[0.98787993 0.0121201 ],
0,[0.94015604 0.05984402],
0,[0.77107364 0.22892639],
0,[9.9942857e-01 5.7145406e-04],
0,[0.9349002  0.06509979],
0,[9.990588e-01 9.412218e-04],
0,[9.990429e-01 9.570573e-04],
0,[0.50161165 0.49838832],
0,[0.99298096 0.00701902],
0,[9.991007e-01 8.993745e-04],
0,[0.99249345 0.00750652],
0,[0.9945727  0.00542734],
0,[9.9920505e-01 7.9502468e-04],
0,[0.9912218  0.00877825],
0,[0.9736805  0.02631946],
0,[0.99713147 0.00286846],
0,[0.9950683  0.00493172],
0,[9.993455e-01 6.545506e-04],
0,[9.9906749e-01 9.3258667e-04],
0,[0.9984131  0.00158691],
0,[0.9369296  0.06307041],
0,[0.9955979 0.0044021],
0,[0.99815804 0.00184201],
0,[0.96526617 0.03473385],
1,[0.00261851 0.9973815 ],
1,[0.02378572 0.97621423],
0,[0.92042327 0.07957669],
0,[0.94232696 0.05767305],
1,[0.09198955 0.9080104 ],
0,[0.99754375 0.00245624],
0,[0.9989292  0.00107081],
0,[0.9980805  0.00191954],
0,[0.77843356 0.22156641],
0,[0.9989458  0.00105421],
0,[0.9831661  0.01683394],
1,[0.00167026 0.9983297 ],
0,[0.9898108  0.01018921],
0,[0.99894637 0.00105361],
1,[6.2152516e-04 9.9937844e-01],
0,[0.9797426  0.02025746],
0,[0.8785351  0.12146492],
0,[0.9954723  0.00452775],
1,[0.00584581 0.99415416],
0,[0.9921755  0.00782442],
0,[0.9946985  0.00530142],
0,[9.993888e-01 6.111801e-04],
0,[0.9878613 0.0121387],
0,[0.99751914 0.00248084],
0,[0.9986511  0.00134896],
1,[0.02889221 0.97110784],
0,[0.95079774 0.04920224],
0,[9.990872e-01 9.127824e-04],
0,[0.9837129  0.01628711],
0,[0.20346022 0.7965398 ],
0,[0.8658661  0.13413386],
0,[9.9902916e-01 9.7088586e-04],
0,[0.99892884 0.00107116],
0,[0.9933096  0.00669036],
0,[9.9981326e-01 1.8675993e-04],
0,[0.8722487  0.12775126],
0,[9.9936372e-01 6.3625904e-04],
0,[0.9978162  0.00218382],
0,[0.9732818  0.02671816],
0,[0.9960498  0.00395018],
0,[0.9957273  0.00427277],
1,[0.01769299 0.982307  ],
0,[0.9454197  0.05458024],
0,[0.99326915 0.00673089],
0,[0.9871416  0.01285843],
0,[0.98939973 0.01060025],
1,[0.05120325 0.94879675],
0,[0.99858737 0.00141267],
0,[0.98082364 0.01917634],
0,[0.9811147  0.01888534],
0,[0.9373221  0.06267791],
0,[0.9676012  0.03239876],
1,[0.09523467 0.90476537],
0,[0.9987914  0.00120866],
0,[0.93822175 0.06177827],
0,[0.99620205 0.00379796],
0,[9.9931014e-01 6.8983372e-04],
0,[0.8065196  0.19348039],
1,[0.01626732 0.98373264],
0,[0.9860115  0.01398856],
0,[0.94705194 0.05294803],
0,[0.9985422  0.00145778],
0,[0.9963246  0.00367539],
0,[0.9893134  0.01068659],
0,[0.9915917  0.00840833],
0,[9.9969578e-01 3.0419158e-04],
0,[9.9960822e-01 3.9176567e-04],
0,[0.9831519  0.01684806],
0,[0.98831415 0.01168584],
0,[0.55238825 0.4476117 ],
0,[0.97128814 0.02871184],
0,[0.89487016 0.10512978],
0,[0.88619816 0.11380181],
0,[0.9866567  0.01334325],
0,[0.9506526  0.04934739],
0,[9.9970621e-01 2.9376973e-04],
0,[0.9959687  0.00403134],
0,[0.9827943  0.01720573],
0,[0.99829036 0.00170962],
0,[9.990761e-01 9.238449e-04],
0,[0.97549766 0.02450226],
0,[0.7780965  0.22190346],
0,[0.9286933  0.07130672],
0,[0.9860945  0.01390552],
0,[0.9754488  0.02455116],
0,[9.9942493e-01 5.7512539e-04],
0,[0.99679947 0.00320045],
0,[0.99615866 0.00384139],
1,[0.01276561 0.9872344 ],
0,[9.9974006e-01 2.5987628e-04],
0,[0.9959686  0.00403144],
0,[0.9429813  0.05701867],
1,[0.00772163 0.99227834],
0,[0.9988931  0.00110695],
0,[0.9887517  0.01124827],
0,[0.9769076  0.02309237],
0,[9.990132e-01 9.867887e-04],
0,[0.9903571  0.00964284],
0,[9.991726e-01 8.272845e-04],
0,[0.9385162  0.06148383],
0,[0.9974197  0.00258033],
1,[0.00458257 0.9954175 ],
1,[0.00696112 0.99303895],
0,[0.99336    0.00664009],
0,[0.98864156 0.01135839],
0,[0.9975268  0.00247314],
0,[0.99761707 0.00238292],
0,[0.99893826 0.00106176],
0,[0.941191   0.05880893],
0,[0.98933905 0.01066087],
0,[0.9984909  0.00150904],
0,[0.8123198 0.1876802],
0,[9.9965799e-01 3.4196235e-04],
0,[0.9513624  0.04863767],
0,[0.998016   0.00198398],
0,[9.990445e-01 9.555262e-04],
0,[0.997609 0.002391],
0,[9.9959546e-01 4.0459144e-04],
0,[0.99058974 0.00941026],
0,[0.9969903 0.0030096],
0,[0.99266374 0.00733633],
0,[9.9910814e-01 8.9179131e-04],
0,[0.99737096 0.00262902],
0,[0.94168055 0.05831943],
0,[0.9977616  0.00223832],
1,[0.02005036 0.97994965],
0,[0.99741745 0.00258253],
0,[0.9967139  0.00328612],
1,[0.03435223 0.96564776],
0,[0.99730563 0.00269442],
0,[0.99074835 0.0092516 ],
0,[0.6749884 0.3250116],
0,[0.23873907 0.7612609 ],
1,[0.30548686 0.6945132 ],
1,[0.00692848 0.9930715 ],
0,[0.91069794 0.08930208],
0,[9.9906963e-01 9.3044905e-04],
0,[0.9416412  0.05835878],
0,[0.995896   0.00410409],
0,[0.33745706 0.66254294],
0,[0.9986357  0.00136422],
0,[0.99741924 0.00258079],
0,[0.99825054 0.00174941],
0,[0.9930386  0.00696147],
1,[0.05780876 0.9421913 ],
0,[9.9906546e-01 9.3460275e-04],
0,[0.9832056  0.01679435],
0,[0.9030445  0.09695551],
0,[0.9985757  0.00142428],
0,[9.999186e-01 8.143114e-05],
0,[0.97814184 0.02185819],
0,[9.990138e-01 9.862075e-04],
0,[0.9913995  0.00860053],
0,[0.98788494 0.01211507],
0,[9.9945873e-01 5.4127153e-04],
0,[0.96202964 0.03797035],
0,[0.99840456 0.0015955 ],
0,[0.3215202 0.6784798],
0,[0.9670396  0.03296048],
0,[0.98769593 0.01230407],
0,[0.9967722  0.00322777],
0,[0.95993805 0.0400619 ],
0,[9.9991298e-01 8.7014894e-05],
0,[0.99132746 0.00867252],
0,[0.9843109  0.01568909],
0,[0.99444455 0.00555546],
0,[0.97452974 0.02547023],
1,[0.0062899  0.99371004],
0,[0.9982912  0.00170877],
0,[0.9983328 0.0016672],
0,[0.99000275 0.00999728],
0,[0.983996   0.01600405],
0,[0.82543063 0.17456935],
0,[0.9922863  0.00771369],
0,[0.99439526 0.00560472],
0,[0.9944654  0.00553458],
0,[0.9988795  0.00112046],
0,[0.99757403 0.00242591],
0,[9.9910271e-01 8.9736935e-04],
1,[0.02076909 0.9792309 ],
1,[0.02808025 0.9719197 ],
0,[9.9944443e-01 5.5561395e-04],
0,[0.9712333  0.02876665],
0,[0.9963955  0.00360453],
0,[0.9500353  0.04996469],
1,[0.02064689 0.97935313],
0,[0.9798022  0.02019773],
0,[0.98582596 0.01417408],
0,[0.9934418  0.00655819],
0,[0.9970893  0.00291073],
0,[0.9947077  0.00529225],
0,[0.9987431  0.00125693],
0,[0.9841075  0.01589251],
1,[0.00464448 0.9953556 ],
0,[0.09612992 0.90387005],
0,[0.6157723  0.38422766],
0,[0.9619041  0.03809593],
0,[0.9844305  0.01556944],
0,[0.9954432  0.00455677],
0,[0.9924299  0.00757012],
0,[9.9940431e-01 5.9564546e-04],
0,[0.15216677 0.8478333 ],
0,[0.99133766 0.00866234],
0,[9.993007e-01 6.992349e-04],
1,[0.04747086 0.95252913],
1,[0.20210211 0.79789793],
0,[0.9918229  0.00817713],
0,[0.9983785  0.00162147],
0,[0.9868808  0.01311919],
0,[0.9961682  0.00383178],
0,[0.9663056  0.03369439],
0,[0.99872214 0.00127782],
0,[0.969571   0.03042903],
0,[0.99669814 0.00330187],
0,[9.990318e-01 9.682452e-04],
0,[0.99873143 0.00126852],
0,[0.8335862  0.16641383],
0,[0.99867296 0.00132707],
0,[9.9908352e-01 9.1642194e-04],
0,[0.9887356  0.01126442],
0,[0.90548533 0.09451469],
0,[0.9634964  0.03650358],
0,[0.9988176  0.00118233],
0,[0.99282223 0.00717777],
0,[0.998703   0.00129699],
0,[0.99714124 0.00285874],
0,[9.9973112e-01 2.6883325e-04],
0,[0.9890659  0.01093417],
1,[0.01532856 0.9846714 ],
0,[0.9985726  0.00142737],
0,[0.98846555 0.01153439],
0,[0.9768563  0.02314366],
0,[0.9980044  0.00199558],
0,[0.980857   0.01914295],
0,[0.9577856  0.04221436],
0,[0.99663347 0.00336657],
1,[0.10839247 0.8916075 ],
0,[9.9967110e-01 3.2889986e-04],
0,[0.9964199  0.00358008],
0,[0.9989698 0.0010302],
0,[0.98029    0.01971008],
0,[9.9928802e-01 7.1197085e-04],
0,[0.8234438  0.17655621],
0,[0.9914971  0.00850289],
0,[0.8219583  0.17804171],
0,[0.9969072  0.00309279],
1,[0.01522825 0.9847718 ],
0,[0.9989642  0.00103582],
0,[0.99872845 0.00127152],
1,[0.01578618 0.9842138 ],
0,[0.9967064  0.00329357],
0,[0.98973113 0.01026878],
0,[0.9248603  0.07513964],
0,[0.9952974  0.00470259],
0,[0.997008   0.00299197],
0,[0.99721175 0.0027882 ],
0,[0.98983777 0.01016219],
0,[0.27339587 0.72660416],
0,[0.4518112 0.5481888],
0,[9.9909735e-01 9.0268702e-04],
0,[0.996452   0.00354799],
0,[9.9970919e-01 2.9081776e-04],
0,[0.7817028  0.21829711],
0,[0.97630036 0.02369964],
1,[0.15131311 0.8486869 ],
0,[0.9632157  0.03678431],
0,[9.99886751e-01 1.13191294e-04],
0,[0.9948696  0.00513036],
0,[0.936977   0.06302296],
0,[0.99847025 0.00152977],
0,[0.97168577 0.02831419],
0,[0.98198503 0.01801493],
0,[0.97948086 0.02051915],
0,[0.9982022 0.0017978],
0,[9.9945384e-01 5.4613251e-04],
1,[0.05949347 0.9405065 ],
0,[0.85859287 0.14140713],
1,[0.00885588 0.9911442 ],
0,[0.87533534 0.12466463],
1,[0.00381066 0.9961894 ],
0,[0.9973423  0.00265768],
0,[0.97135395 0.02864601],
0,[9.9991894e-01 8.1003775e-05],
0,[0.99817467 0.00182532],
0,[0.9977582  0.00224187],
0,[0.9970368  0.00296325],
0,[0.998966   0.00103402],
1,[0.14402777 0.8559722 ],
0,[0.99095505 0.00904494],
0,[9.9968433e-01 3.1570919e-04],
0,[0.98686266 0.01313738],
0,[0.99308324 0.00691674],
0,[0.9984769  0.00152313],
0,[0.9846533  0.01534673],
0,[0.98329633 0.01670369],
0,[0.9987381  0.00126194],
0,[0.99781704 0.00218297],
0,[0.99000615 0.0099939 ],
0,[0.99677545 0.00322456],
1,[0.01168366 0.98831636],
0,[0.9977309 0.0022691],
0,[0.99112976 0.00887026],
0,[0.98815674 0.01184321],
0,[9.9947888e-01 5.2116986e-04],
0,[0.9919544 0.0080456],
0,[0.9639052  0.03609476],
0,[9.994005e-01 5.994635e-04],
1,[0.02079293 0.97920716],
0,[0.99132663 0.00867339],
0,[0.8277201  0.17227994],
0,[0.13266867 0.8673313 ],
0,[0.9942946  0.00570546],
0,[0.9976628  0.00233723],
0,[0.9923874  0.00761256],
0,[0.9984018  0.00159818],
0,[0.99628097 0.00371908],
0,[0.95977753 0.04022253],
0,[9.991998e-01 8.002319e-04],
0,[0.9686783  0.03132168],
0,[0.9897557  0.01024435],
1,[0.09918652 0.90081346],
0,[0.9842002  0.01579981],
1,[4.341938e-04 9.995658e-01],
0,[0.9894678  0.01053216],
0,[9.9922168e-01 7.7834405e-04],
0,[0.99693537 0.00306467],
0,[0.9935928  0.00640713],
0,[9.991042e-01 8.957154e-04],
1,[0.01762096 0.982379  ],
0,[0.99472684 0.00527314],
0,[0.99788946 0.0021105 ],
0,[0.84671545 0.1532845 ],
0,[0.9598523  0.04014767],
0,[0.99895966 0.00104035],
0,[0.7521608  0.24783917],
0,[0.9866997  0.01330028],
0,[0.17054532 0.8294546 ],
1,[0.04437433 0.95562565],
0,[0.9706139  0.02938611],
0,[0.9950389  0.00496103],
0,[0.98824954 0.01175049],
0,[0.9975122  0.00248777],
0,[0.977883   0.02211695],
0,[0.99852836 0.0014716 ],
0,[0.8957031  0.10429686],
0,[0.9883712  0.01162874],
0,[0.9921336  0.00786639],
0,[0.9988011  0.00119884],
0,[0.99676466 0.00323535],
0,[0.9962478  0.00375212],
0,[0.38936055 0.61063945],
0,[0.03326907 0.966731  ],
0,[0.9958484 0.0041516],
0,[0.99577206 0.00422798],
0,[0.94863373 0.05136621],
0,[0.99868566 0.00131432],
0,[0.9989599  0.00104009],
0,[0.9928832  0.00711683],
0,[0.9470967  0.05290326],
0,[9.9913615e-01 8.6382672e-04],
1,[0.00114457 0.9988555 ],
0,[0.9931892  0.00681076],
0,[0.92440325 0.07559675],
0,[9.9937016e-01 6.2990806e-04],
0,[0.9983798  0.00162018],
1,[0.0047973  0.99520266],
0,[9.9972993e-01 2.7005939e-04],
0,[0.9380774  0.06192264],
0,[0.99838805 0.00161194],
0,[0.9968905  0.00310954],
0,[0.99779165 0.00220836],
0,[0.98827064 0.01172941],
0,[0.78322613 0.2167739 ],
1,[0.02462418 0.9753759 ],
0,[0.9957218  0.00427815],
0,[0.96815175 0.0318482 ],
0,[0.98144794 0.0185521 ],
0,[0.9948426  0.00515744],
0,[0.9976525  0.00234756],
0,[9.999244e-01 7.558961e-05],
0,[9.99175e-01 8.25002e-04],
0,[0.9755401  0.02445992],
0,[0.9903266 0.0096734],
0,[0.9920959  0.00790413],
0,[0.99627006 0.0037299 ],
0,[0.9989706  0.00102944],
1,[0.01645544 0.9835445 ],
0,[0.899067   0.10093302],
0,[0.99637955 0.00362051],
1,[0.00539736 0.9946026 ],
0,[0.97729045 0.02270955],
0,[0.10742929 0.89257073],
1,[4.3474627e-04 9.9956518e-01],
0,[0.9986676  0.00133238],
0,[9.9985230e-01 1.4772546e-04],
0,[0.9968784 0.0031216],
0,[0.98096114 0.01903879],
0,[0.993404   0.00659605],
0,[0.9913727 0.0086273],
0,[0.99809736 0.00190264],
0,[0.98955405 0.01044592],
0,[0.99876875 0.00123128],
0,[0.95870584 0.04129414],
0,[9.9944431e-01 5.5570365e-04],
0,[0.9969593  0.00304072],
0,[0.9989365  0.00106349],
0,[0.9016347  0.09836527],
1,[0.20178634 0.79821366],
0,[0.9676203  0.03237975],
0,[9.997967e-01 2.033337e-04],
0,[0.98202217 0.0179779 ],
0,[9.9942553e-01 5.7449756e-04],
0,[0.9584994  0.04150061],
0,[0.70458424 0.29541576],
1,[0.0393913 0.9606087],
1,[0.02951924 0.9704808 ],
0,[0.9974074  0.00259263],
0,[9.9952781e-01 4.7222135e-04],
0,[0.97943753 0.02056245],
0,[0.9983814  0.00161868],
1,[0.09573404 0.904266  ],
0,[9.9992704e-01 7.2993833e-05],
1,[0.03985848 0.96014154],
0,[0.9438935  0.05610653],
0,[0.6127138 0.3872862],
0,[0.99418974 0.0058103 ],
0,[0.99643695 0.00356303],
0,[0.9929677  0.00703228],
0,[0.9893009  0.01069906],
0,[9.9955732e-01 4.4266615e-04],
0,[0.98881626 0.01118377],
1,[0.04858014 0.95141983],
0,[0.9540919  0.04590811],
0,[0.9987708  0.00122915],
0,[0.80093926 0.1990607 ],
0,[0.99844676 0.00155329],
0,[0.9916421  0.00835788],
0,[9.9980134e-01 1.9873222e-04],
0,[0.9846747 0.0153253],
0,[9.9978715e-01 2.1288206e-04],
0,[0.89841396 0.10158601],
0,[9.992823e-01 7.176713e-04],
0,[0.9635299  0.03647007],
0,[0.99897456 0.00102545],
0,[9.9923718e-01 7.6289015e-04],
0,[9.9969959e-01 3.0043127e-04],
0,[0.9849593  0.01504067],
0,[0.99787915 0.00212092],
0,[0.9871335  0.01286649],
0,[0.98875636 0.01124362],
0,[0.9947641  0.00523585],
0,[0.9813052  0.01869478],
1,[0.06484754 0.9351524 ],
0,[0.98144984 0.01855019],
0,[0.70490676 0.29509327],
0,[0.8770998  0.12290015],
0,[0.9491716  0.05082838],
0,[0.9975255  0.00247444],
0,[0.8032286  0.19677141],
0,[0.98893833 0.01106163],
1,[0.08399464 0.9160053 ],
0,[9.99887109e-01 1.12836315e-04],
0,[0.9976732  0.00232676],
0,[9.9943191e-01 5.6805694e-04],
0,[9.9921894e-01 7.8109629e-04],
0,[0.9976351  0.00236492],
0,[0.99887484 0.00112508],
0,[0.9842867  0.01571332],
0,[0.99611145 0.00388857],
0,[9.9955481e-01 4.4512202e-04],
1,[0.03470683 0.96529317],
0,[0.99381495 0.00618506],
0,[0.9801241  0.01987582],
0,[0.8932949  0.10670509],
0,[0.98913443 0.01086551],
0,[0.99845886 0.00154111],
0,[9.9971515e-01 2.8482734e-04],
0,[9.9953866e-01 4.6138218e-04],
1,[0.03149353 0.96850646],
0,[0.97407013 0.02592989],
0,[9.993400e-01 6.599664e-04],
0,[0.97380495 0.02619502],
0,[9.9955398e-01 4.4596384e-04],
0,[9.993364e-01 6.635797e-04],
0,[0.9670906  0.03290941],
0,[0.99307764 0.00692238],
0,[0.99812466 0.0018753 ],
0,[0.9982287  0.00177131],
1,[0.0031751 0.996825 ],
0,[0.7974506  0.20254932],
0,[0.96590716 0.0340929 ],
0,[0.9951047  0.00489536],
0,[0.9957889  0.00421113],
0,[9.9980634e-01 1.9364548e-04],
0,[0.9669652  0.03303474],
0,[0.9958532  0.00414685],
0,[0.99825317 0.00174679],
0,[0.99584335 0.00415665],
0,[0.99730587 0.00269409],
0,[9.9922049e-01 7.7951874e-04],
0,[0.9934282  0.00657186],
0,[0.9975643  0.00243569],
0,[0.07835388 0.9216461 ],
0,[9.9963236e-01 3.6758199e-04],
0,[0.54559404 0.45440593],
0,[0.9879175  0.01208245],
0,[0.9772448  0.02275515],
0,[0.99802136 0.00197863],
1,[0.04995637 0.9500436 ],
0,[0.9386954  0.06130462],
0,[9.9916208e-01 8.3797344e-04],
0,[0.9893156  0.01068435],
0,[9.9920803e-01 7.9198496e-04],
0,[0.9945844  0.00541562],
0,[0.99801    0.00199003],
0,[0.86632156 0.13367842],
0,[0.9924779  0.00752212],
0,[0.7891792 0.2108208],
1,[0.00311063 0.9968894 ],
0,[9.992830e-01 7.169702e-04],
0,[0.9829769  0.01702308],
0,[0.9535914  0.04640865],
0,[0.98406833 0.01593168],
1,[0.28053865 0.7194614 ],
0,[0.9936614  0.00633853],
0,[0.75241303 0.247587  ],
0,[0.995363   0.00463696],
0,[0.99574214 0.00425786],
0,[0.9592516  0.04074848],
0,[0.977827   0.02217298],
0,[0.9920691  0.00793089],
0,[0.95952326 0.04047675],
0,[9.997280e-01 2.719116e-04],
0,[0.8925908  0.10740921],
0,[9.9909806e-01 9.0201123e-04],
0,[0.9973398 0.0026602],
0,[0.9981858  0.00181418],
0,[0.99872464 0.00127529],
0,[0.9956624 0.0043376],
0,[0.6980958  0.30190423],
0,[9.9987507e-01 1.2489608e-04],
0,[9.9976808e-01 2.3188243e-04],
0,[0.8882717  0.11172829],
0,[0.99144125 0.0085588 ],
0,[9.9938214e-01 6.1785633e-04],
0,[0.9864711  0.01352889],
1,[0.01227189 0.9877281 ],
0,[0.34042424 0.65957576],
0,[0.5551876  0.44481245],
0,[0.9887262  0.01127387],
0,[0.99657565 0.00342436],
0,[0.9949988  0.00500124],
1,[0.066207 0.933793],
0,[0.9772783  0.02272169],
0,[9.9974519e-01 2.5484286e-04],
0,[9.9909544e-01 9.0455014e-04],
0,[0.93275106 0.06724892],
0,[0.9963924  0.00360753],
0,[0.8081826  0.19181739],
0,[0.993155   0.00684504],
0,[0.9756479  0.02435211],
0,[0.99098927 0.0090107 ],
0,[0.98744804 0.012552  ],
0,[0.9948265  0.00517354],
0,[0.96695197 0.03304798],
0,[9.9964833e-01 3.5169636e-04],
0,[9.992329e-01 7.670869e-04],
0,[9.9949193e-01 5.0803326e-04],
0,[0.99035114 0.0096488 ],
0,[0.7297994  0.27020064],
1,[0.00645061 0.9935494 ],
0,[0.8716003  0.12839971],
0,[0.9719691  0.02803089],
0,[0.99303126 0.00696872],
0,[0.99752825 0.00247176],
0,[0.89504653 0.10495346],
0,[0.97482544 0.02517453],
0,[0.9794571  0.02054296],
0,[9.9962616e-01 3.7378972e-04],
0,[0.21263394 0.78736603],
0,[0.9897518 0.0102482],
0,[0.993244   0.00675598],
0,[0.89815557 0.10184436],
0,[0.9974964  0.00250351],
0,[0.99506617 0.00493387],
0,[0.9321723  0.06782775],
0,[0.96123177 0.03876829],
0,[0.96485096 0.03514905],
0,[0.89677423 0.1032258 ],
0,[0.9898094  0.01019064],
0,[0.9918162  0.00818381],
0,[0.99765414 0.0023459 ],
0,[0.97792983 0.02207017],
0,[0.99892706 0.00107288],
0,[0.9926071  0.00739293],
0,[0.9907011  0.00929885],
0,[9.994778e-01 5.221907e-04],
0,[0.97240573 0.02759428],
0,[0.9932366  0.00676343],
1,[0.0245077  0.97549224],
0,[9.9972647e-01 2.7348482e-04],
0,[0.98584557 0.01415446],
0,[0.99330974 0.00669028],
0,[0.9985379  0.00146208],
0,[0.9948533  0.00514676],
0,[0.9987947  0.00120535],
0,[0.97125566 0.02874432],
0,[9.9914002e-01 8.5992337e-04],
0,[0.9939359  0.00606413],
0,[0.9927872  0.00721283],
0,[0.9865675  0.01343254],
0,[0.9974794  0.00252066],
0,[0.9978956  0.00210443],
0,[0.95447326 0.04552671],
0,[0.9985864  0.00141367],
0,[9.993327e-01 6.672257e-04],
0,[9.9905974e-01 9.4029139e-04],
0,[0.99422646 0.00577356],
0,[0.99167305 0.00832694],
0,[0.9865501 0.0134499],
0,[0.9616121  0.03838789],
0,[0.93592274 0.06407727],
0,[0.9906509  0.00934914],
0,[0.9983619  0.00163814],
0,[9.9962807e-01 3.7187539e-04],
0,[0.97018886 0.02981118],
0,[0.96542335 0.03457667],
1,[0.0342159  0.96578413],
1,[0.01184298 0.988157  ],
0,[0.98975414 0.01024585],
0,[0.9723681  0.02763192],
0,[0.99825484 0.00174516],
0,[0.9987909  0.00120913],
0,[0.57914764 0.42085236],
0,[0.9610351  0.03896493],
0,[0.99824345 0.00175656],
0,[0.99835384 0.00164614],
0,[0.9955493  0.00445066],
0,[0.9959324 0.0040676],
0,[0.9865839  0.01341616],
0,[0.9955159  0.00448416],
0,[0.99810743 0.00189258],
0,[0.9777191  0.02228088],
0,[0.9323263  0.06767371],
0,[9.9972910e-01 2.7093577e-04],
0,[0.9988262  0.00117377],
0,[0.9847589  0.01524108],
0,[0.98168576 0.01831421],
1,[0.10594131 0.89405876],
0,[0.9319194  0.06808066],
0,[9.9940228e-01 5.9773884e-04],
0,[0.9593499  0.04065018],
0,[0.9978655  0.00213458],
0,[0.94503415 0.05496587],
0,[0.995168   0.00483203],
1,[0.01146426 0.9885358 ],
1,[0.01335469 0.9866453 ],
0,[0.99733907 0.00266089],
0,[0.9981395  0.00186054],
0,[9.9949837e-01 5.0163572e-04],
0,[0.9732931  0.02670689],
1,[0.02361152 0.97638845],
0,[9.9979299e-01 2.0699167e-04],
0,[0.99140054 0.00859946],
0,[0.9989165  0.00108347],
0,[0.9906799 0.0093201],
0,[9.9917006e-01 8.2994415e-04],
0,[0.98212975 0.01787027],
0,[0.9457732  0.05422685],
0,[0.906516   0.09348398],
0,[0.971339   0.02866095],
0,[0.9983177 0.0016823],
0,[0.9987533  0.00124673],
0,[0.9978746  0.00212542],
0,[9.992053e-01 7.947459e-04],
0,[9.992224e-01 7.776116e-04],
0,[9.995696e-01 4.303749e-04],
0,[0.9978531 0.0021469],
0,[0.9952336  0.00476636],
1,[0.04627443 0.9537256 ],
0,[0.58306915 0.4169308 ],
0,[9.9980456e-01 1.9547292e-04],
0,[0.9957996  0.00420037],
0,[0.99876046 0.00123959],
0,[0.9945802  0.00541981],
0,[0.99842143 0.00157855],
0,[0.9986539  0.00134611],
0,[0.9964252 0.0035748],
0,[0.9973677 0.0026324],
0,[0.9815345  0.01846554],
1,[0.07232944 0.9276706 ],
0,[0.9963701  0.00362988],
0,[0.98385715 0.01614292],
0,[0.988189   0.01181094],
0,[0.9103635  0.08963653],
0,[0.95435494 0.04564505],
0,[0.99805933 0.0019407 ],
0,[0.9930084  0.00699164],
0,[0.9971699  0.00283007],
0,[0.965957   0.03404299],
0,[0.98794657 0.01205338],
0,[0.998966   0.00103405],
0,[0.9987198 0.0012802],
0,[0.997556   0.00244406],
1,[0.1403978 0.8596022],
0,[9.9969196e-01 3.0811474e-04],
0,[0.9926238  0.00737627],
0,[9.9949288e-01 5.0706905e-04],
0,[0.9951934  0.00480655],
0,[0.96543115 0.03456887],
0,[0.8839778  0.11602222],
1,[0.00148255 0.99851745],
0,[0.99786    0.00214003],
0,[0.98989946 0.01010059],
0,[0.9983506  0.00164941],
0,[0.99848723 0.00151276],
0,[0.9976636  0.00233636],
0,[0.9961061  0.00389388],
